ea	fascode	idw	a2_x	a2	a2x	a2a	a2b	a2bb	a2c	a2dx	a2d	a2d1	a2ex	a3a1	a3b	a3a	a4yr	a4mth	a5	a5a	a9	a10	a17	a18	a19	a20	a21	a6_a	a6_b	a6a	a7	a7a	a8	a11	a12ax	a12bx	a12dx	a12ex	a12fx	a12d1	a12f1	a26	a21a_x	a21b_x	a21a	a21b	a2e	a5b	commid14	b14x	b14aday	b14amth	b14bday	b14bmth	b16ba	b16aa	b16ab	b16ab_a_mth	b16ab_a_yr	b16ab_b_mth	b16ab_b_yr	b16f	bd00a	bd01a_a	bd01a_b	bd01a_c	bd01a_d	bd01a_e	bd01a_f	bd01a_v	bd01aa	bd01ba	bd01bb	bd01bc	bd01bd	bd02a	bd03b	bd04b	bd04a	bd08	bd09	bd10	module	idivwr	resvis	langmain	langoth	fp2	result	reason	sup_obs	sup_edit	sup_verif	cp1	cp2	cp3	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	lk05	lk13	lk15	lk16	lk17	lk19	lk20	lk21	lk22	lk23	lk24	lk01_14_14	lk02_14_14	lk03_14_14	pb1	pb2	pb3	pb3a	pb3b	pb3c	pb3d	pb3e	pb3f	pb3g	pb3h	pb3i	pb3j	pb4	pb5	facwght14s	fcode14
"296"	"2962514"	"296"	1	34	1	1	5	2	6					7	2010	2012	2	6	1	35	1	3	1	1	2	1		1	1	3	3			2	1	1	3	3	3	31	63	4	1	1	6000000	26000000		20000000	"6305"	1	26	4	2	5	3	3						6	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	1	1	1		3								"W"	1	1	"V51"		"V41"	"V01"	3	3	3	3	3	63	72	32	3															0.29411765933036804	"63052514"
"296"	"2962517"	"296"																																															"6305"																																		"PRA"	"V53"	3	0	96	3	3	6	3	3	3																																																				"63052517"
"296"	"2962521"	"296"																																															"6305"																																		"PRA"	"V51"	3	0	96	3	3	3	3	3	3																																																				"63052521"
"296"	"2962523"	"296"	1	39	3	3	5	2	3					6	2013	8	8	0	1	0	1	1	1	1	2	1		3	3		3			1	1	1	1	1	1	52	63	4	1	1	3300000	5300000		1500000	"6305"	1	26	4	2	5	1	3						2	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	1	1	1	1		3								"B"	1	3	"V53"		"V41"	"V01"	3	3	3	3	3	63	72	32	3															0.29411765933036804	"63052523"
"296"	"2962524"	"296"																																															"6305"																																		"PRA"	"V51"	3	0	96	3	3	3	3	3	3																																																				"63052524"
"296"	"2962526"	"296"	1	55	3	3	4	2	3					6	2013	1998	17	0	1	32	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	31	63	4	1	1	4500000	9500000		5000000	"6305"	1	26	4	2	5	1	3						2	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	6	1	1	1		1	3	3	3		6	3	1	"W"	1	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	72	32	3															0.29411765933036804	"63052526"
"296"	"2962530"	"296"	1	37	3	3	4	8	3					7	2009	2008	6	9	1	35	1	1	1	1	2	1		1	3	1	3			1	1	1	1	1	1	32	63	4	1	1	2700000	5700000		3000000	"6305"	1	26	4	2	5	3	3						6	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	1	1	1	1		3								"B"	1	3	"V53"		"V41"	"V01"	3	3	3	3	3	63	72	32	1	2	"G"							2				3	5	0.29411765933036804	"63052530"
"297"	"2972052"	"297"	1	49	1	3	4	1	3					7	2005	1990	25	0	2	16	1	1	1	1	2	1		3	3		3			1	1	1	3	3	3	90	63	1	1	1	4000000	4300000		300000	"6304"	1	19	4	25	4	1	3						3	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	3	3	1		3								"W"	2	4	"V51"		"V41"	"V01"	3	3	3	1	3	63	3	90	3															0.8333333134651184	"63042052"
"297"	"2972250"	"297"	1	40	3	3	4	2	3					6	2001	1994	19	5	2	49	1	1	1	1	4	1		3	3		3			10	1	1	3	3	3	90	63	4	1	1	3811900	5311900		1500000	"6304"	1	19	4	25	4	1	1	"A"	1	2014			1	1	3	9	14	3	3	6	10	48	33	3	2	3	90	90	90	95	1	1	1	"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	1	1	1		3								"W"	2	5	"V51"		"V41"	"V01"	3	3	3	3	3	63	3	90	3															0.8333333134651184	"63042250"
"297"	"2972253"	"297"	1	27	3	3	4	2	3					7	2009	2010	5	0	5	168	1	1	1	1	2	1		3	3		3			1	1	1	1	1	1	90	63	5	1	1	3000000	6000000		3000000	"6304"	1	19	4	25	4	1	3						6	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	3		6	1	1	1		1	3	3	3		6	1	3	"W"	2	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	3	90	3															0.8333333134651184	"63042253"
"297"	"2972502"	"297"																																															"6304"																																		"PRA"	"S54"	3	0	96	3	3	6	3	3	3																																																				"63042502"
"297"	"2972513"	"297"	1	42	3	3	4	8	3					7	2009	1993	21	6	1	5	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	50	63	4	1	1	3500000	13500000		10000000	"6304"	1	19	4	25	4	1	1	"A"	4	2015			1	1	2	4	0	4	4	6	0	24	20	0	0	0	100	100	100	6	6			"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	6	1	1	1		3								"B"	1	5	"V53"		"V41"	"V01"	3	3	3	3	3	63	3	90	1	2	"G"							2				1	5	0.8333333134651184	"63042513"
"297"	"2972516"	"297"																																															"6304"																																		"PRA"	"S54"	3	0	96	3	3	6	3	3	3																																																				"63042516"
"297"	"2973052"	"297"	1	34	3	3	4	2	3					7	2007	2008	7	0	2	30	1	1	1	1	1	1		3	3		3			10	1	1	1	1	1	90	63	4	1	1	3000000	4200000		1200000	"6304"	1	19	4	25	4	1	3						6	1	3	4	3	3	3	2	1	36	5	8	4	3	75	100	50	1	1	1	1	"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	3		3	1	1	1		3								"A"	2	5	"V53"		"V41"	"V01"	3	3	3	3	3	63	3	90	3															0.8333333134651184	"63043052"
"298"	"2982070"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062070"
"298"	"2982071"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062071"
"298"	"2982072"	"298"																																															"6306"																																		"PRA"	"V51"	3	0	96	3	3	6	3	3	3																																																				"63062072"
"298"	"2982073"	"298"	1	43	3	3	4	2	3					7	2011	1995	17	0	2	24	1	1	1	1	1	1		1	3	3	3			10	1	1	3	3	3	10	63	4	1	1	3900000	5000000		1100000	"6306"	1	22	3	28	3	3	1	"A"	1	2014			1	1	5	5	5	3	3	3	0	144	20	10	0	30	25	75	90	1	1	3	1	"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		3	1	1	1		1	3	3	1	3	3	1	3	"W"	2	5	"V51"		"V41"	"V01"	3	8	3	3	3	63	4	10	3															0.800000011920929	"63062073"
"298"	"2982074"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63062074"
"298"	"2982075"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062075"
"298"	"2982076"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	3	3	3	3																																																				"63062076"
"298"	"2982101"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062101"
"298"	"2982102"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63062102"
"298"	"2982104"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63062104"
"298"	"2982106"	"298"																																															"6306"																																		"PRA"	"V51"	3	0	96	3	3	3	3	3	3																																																				"63062106"
"298"	"2982250"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	96	3	3	3	3	3	3																																																				"63062250"
"298"	"2982251"	"298"																																															"6306"																																		"PRA"	"V51"	3	0	95	3	3	3	3	3	3																																																				"63062251"
"298"	"2982252"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63062252"
"298"	"2982253"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63062253"
"298"	"2982254"	"298"																																															"6306"																																		"PRA"	"V51"	3	0	95	3	3	3	3	3	3																																																				"63062254"
"298"	"2982501"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062501"
"298"	"2982502"	"298"	1	49	3	3	5	1	3					6	2012	2014	0	6	1	24	1	1	1	1	1	1		3	3		3			1	1	1	3	3	3	10	63	4	1	1	3500000	3800000		300000	"6306"	1	22	3	28	3	3	1	"A"	1	2014			6	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	1	3	3	3	1	1		3								"W"	2	3	"V51"		"V41"	"V01"	3	3	3	3	3	63	4	10	3															0.800000011920929	"63062502"
"298"	"2982503"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062503"
"298"	"2982507"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062507"
"298"	"2982508"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062508"
"298"	"2982510"	"298"	1	34	1	3	7	2	3					7	2012	2005	10	0	1	14	1	1	1	1	1	3	1	3	3		3			1	1	1	1	1	1	10	63	4	1	1	3500000	10000000		5000000	"6306"	1	22	3	28	3	3	3						2	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	3	1	1	1		3								"W"	2	4	"V53"		"V41"	"V01"	3	3	3	3	3	63	4	10	3															0.800000011920929	"63062510"
"298"	"2982512"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	3	3	3	3																																																				"63062512"
"298"	"2982516"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	10	3	3	1	3	3	3																																																				"63062516"
"298"	"2982517"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	6	3	3	3																																																				"63062517"
"298"	"2982518"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	1	3	3	3																																																				"63062518"
"298"	"2982519"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	6	3	3	3																																																				"63062519"
"298"	"2982520"	"298"	1	25	3	3	4	2	3					7	2010	2011	3	11	2	168	1	1	1	1	2	1		1	1	3	1	1	1	1	1	1	1	1	1	10	63	1	1	1	2000000	3000000		1000000	"6306"	1	22	3	28	3	1	1	"A"	98	2014			6	3																				"PRA"	"V52"	1	0	10	3	1		3	3	3				3	3	3		1	1	1	1		1	3	3	3		1	1	1	"W"	2	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	4	10	3															0.800000011920929	"63062520"
"298"	"2983011"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	1	3	3	3																																																				"63063011"
"298"	"2983031"	"298"																																															"6306"																																		"PRA"	"V51"	3	0	96	3	3	3	3	3	3																																																				"63063031"
"298"	"2983052"	"298"																																															"6306"																																		"PRA"	"V53"	3	0	96	3	3	3	3	3	3																																																				"63063052"
"298"	"2983055"	"298"																																															"6306"																																		"PRA"	"V52"	3	0	96	3	3	1	3	3	3																																																				"63063055"
"299"	"2992106"	"299"	1	40	3	3	4	8	3					7	2012	1996	15	5	2	49	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	20	63	4	1	1	2600000	5600000		3000000	"6307"	1	12	4	18	4	1	3						2	1	7	5	18	1	0	48	48	79	7	8	4	3	1	0	5	1	6			"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	3		6	1	1	1		3								"W"	2	5	"V53"		"V41"	"V01"	3	3	3	3	1	63	7	20	3															0.5555555820465088	"63072106"
"299"	"2992251"	"299"	1	43	3	3	4	2	3					7	2010	2000	15	0	1	42	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	20	63	4	1	1	3500000	4000000		500000	"6307"	1	12	4	18	4	1	3						3	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	3		6	1	3	1		3								"W"	2	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	7	20	3															0.5555555820465088	"63072251"
"299"	"2992253"	"299"																																															"6307"																																		"PRA"	"V51"	3	0	96	3	3	3	3	3	3																																																				"63072253"
"299"	"2992258"	"299"	1	39	1	3	1	2	3					95	1994	1997	18	2	1	21	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	30	63	4	1	1	2500000	2500000		2500000	"6307"	1	12	4	18	4	3	3						2	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				1	1	3		6	3	1	1		3								"W"	2	4	"V53"		"V41"	"V01"	3	3	3	3	3	63	7	20	3															0.5555555820465088	"63072258"
"299"	"2992512"	"299"	1	55	3	3	1	8	3					95	1980	1981	30	0	1	21	1	1	1	1	1	1		3	3		3			2	1	1	1	1	1	50	63	4	1	1	4500000	6500000		2000000	"6307"	1	12	4	18	4	3	3						3	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	3		6	1	1	1		1	3	3	3		6	1	3	"W"	1	3	"V52"		"V41"	"V01"	8	8	8	8	8	63	7	20	3															0.5555555820465088	"63072512"
"299"	"2992517"	"299"	1	44	1	3	1	5	3					95	1990	2001	14	0	1	49	1	1	1	1	1	1		1	3	3	3			1	1	1	3	3	3	10	63	4	1	1	4500000	7500000		3000000	"6307"	1	12	4	18	4	3	3						2	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	3	1	1		3								"W"	2	4	"V51"		"V41"	"V01"	3	3	3	3	3	63	7	20	1	2	"H"								2			1	1	0.5555555820465088	"63072517"
"300"	"3002258"	"300"	1	46	1	1	4	1	6					7	2002	2002	9	0	3	28	1	3	1	1	1	1		3	1	3	3			2	1	1	8	1	1	998	63	4	1	1	6000000	21000000		15000000	"6308"	1	24	5	30	5	1	3						1	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	1	1	1	1	1		3								"W"	1	1	"V52"		"V41"	"V01"	8	8	8	8	8	63	8	50	3															0.38461539149284363	"63082258"
"300"	"3002502"	"300"	1	53	3	3	2	2	1	6				7	1988	1985	30	5	2	32	1	1	1	1	1	1		3	3		3			95	1	1	3	3	3	50	63	1	1	1	999999997	999999997		999999997	"6308"	1	17	5	23	5	3	3						2	3																				"PRA"	"V51"	1	2	10	1	1		3	3	3				3	3	1	3	1	1	1	1		1	3	3	1	3	6	1	3	"B"	1	3	"V51"		"V41"	"V01"	3	3	3	3	3	63	8	50	3															0.38461539149284363	"63082502"
"300"	"3002507"	"300"	1	47	3	3	4	2	3					7	2013	1991	1	0	1	24	1	1	1	1	1	1		3	3		3			2	1	1	8	1	1	998	63	4	1	1	4500000	6500000		2000000	"6308"	1	29	3	4	4	1	3						6	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	1	1	1	1		1	3	3	3		6	1	1	"W"	1	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	8	50	1	2	"G"							2				3	5	0.38461539149284363	"63082507"
"300"	"3002511"	"300"	1	37	3	3	4	8	3					6	2012	1996	1	0	1	7	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	50	63	4	1	1	3100000	200000		200000	"6308"	1	29	3	4	4	1	1	"AB"	98	2014	98	2014	6	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	1	1	1	1		3								"W"	1	3	"V53"		"V41"	"V01"	3	3	3	3	3	63	8	50	3															0.38461539149284363	"63082511"
"300"	"3002513"	"300"	1	26	3	3	4	2	3					7	2010	2011	4	2	2	46	1	3	1	1	1	1		3	3		3			10	1	1	1	1	1	60	63	4	1	1	3000000	3500000		500000	"6308"	1	17	5	23	5	1	1	"A"	98	2014			6	1	2	3	4	1	1	14	2	27	10	5	10	20	50	50	50	1	6			"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	3		6	1	1	1		3								"W"	2	5	"V53"		"V41"	"V01"	3	3	3	3	3	63	8	50	3															0.38461539149284363	"63082513"
"301"	"3012250"	"301"	1	37	3	3	4	8	3					6	2012	2002	13	0	1	168	1	1	1	1	1	1		1	3	3	3			10	1	1	1	1	1	60	63	4	1	1	4000000	1000000		1000000	"6310"	1	5	4	11	4	3	3						2	1	4	2	2	2	1	2	0	21	10	5	0	3	90	100	80	6	6			"PRA"	"V53"	1	0	1	1	1		3	3	3				3	3	1	3	6	3	1	1		3								"W"	2	5	"V53"		"V41"	"V01"	3	3	3	3	1	63	11	60	3															0.5555555820465088	"63102250"
"301"	"3012251"	"301"	1	36	1	1	5	2	6					7	2005	2014	1	2	3	30	1	3	1	1	1	1		3	1	3	3			1	1	1	1	1	1	60	63	4	1	1	7000000	37000000		30000000	"6310"	1	17	5	23	5	3	1	"A"	1	2014			6	3																				"PRA"	"V53"	1	0	1	1	1		3	3	3				3	3	1	3	6	1	1	2	"V"	3								"W"	2	1	"V53"		"V41"	"V01"	3	3	3	3	3	63	11	60	3															0.5555555820465088	"63102251"
"301"	"3012254"	"301"	1	41	3	3	2	8	3					6	1997	2006	9	0	2	28	1	1	1	1	2	1		3	3		3			10	1	1	1	1	1	60	63	4	1	1	2300000	2800000		500000	"6310"	1	10	5	16	5	1	3						3	1	7	4	7	2	1	1	1	23	0	0	1	2	50	75	75	95	1	3	1	"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	3		6	1	1	1		3								"B"	2	5	"V53"		"V41"	"V01"	3	3	3	3	3	63	11	60	3															0.5555555820465088	"63102254"
"301"	"3012501"	"301"	1	26	3	3	4	5	3					7	2012	2014	1	6	2	84	1	1	1	1	3	3	3	3	3		3			10	1	1	3	3	3	60	63	4	1	1	2250000	3250000		1000000	"6310"	1	5	4	11	4	3	3						6	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	1	1	1		3								"W"	2	3	"V51"		"V41"	"V01"	3	3	3	3	3	63	11	60	3															0.5555555820465088	"63102501"
"301"	"3013011"	"301"	1	44	1	3	7	3	3					7	2010	1991	24	0	1	77	1	3	1	1	1	1		3	3		3			2	1	1	8	1	1	998	63	4	1	1	6000000	9000000		3000000	"6310"	1	5	4	11	4	1	3						3	3																				"PRA"	"V52"	1	0	96	1	1		3	3	3				3	3	1	3	1	1	1	1		3								"W"	2	4	"V52"		"V41"	"V01"	3	3	3	3	1	63	11	60	3															0.5555555820465088	"63103011"
"302"	"3022102"	"302"																																															"6309"																																		"PRA"	"V53"	3	0	96	3	3	6	3	3	3																																																				"63092102"
"302"	"3022104"	"302"	1	42	3	3	4	2	3					6	2012	1996	18	7	1	98	1	1	1	1	1	1		3	3		3			10	1	1	3	3	3	40	63	4	1	1	4050000	7050000		3000000	"6309"	1	17	5	23	5	1	1	"A"	98	2007			4	1	7	4	2	3	3	1	1	21	4	0	0	0	50	50	50	6	1	1	1	"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	3	1	1		3								"W"	2	5	"V51"		"V41"	"V01"	3	3	3	3	1	63	11	40	3															0.7142857313156128	"63092104"
"302"	"3022111"	"302"	1	42	1	3	4	2	3					7	2007	1997	18	0	5	28	1	3	1	1	1	1		3	3		3			1	1	1	1	1	1	50	63	4	1	1	1900000	3900000		2000000	"6309"	1	10	5	16	5	1	3						3	3																				"PRA"	"V52"	1	0	10	3	1		3	3	3				3	3	1	3	6	1	1	1		3								"W"	2	4	"V52"		"V41"	"V01"	3	3	3	3	3	63	11	40	3															0.7142857313156128	"63092111"
"302"	"3022112"	"302"																																															"6309"																																		"PRA"	"V41"	3	0	96	3	3	6	3	3	3																																																				"63092112"
"302"	"3022252"	"302"	1	40	3	1	4	1	6					4	1999	2000	12	0	2	6	1	3	1	1	1	1		3	3		3			1	1	1	1	1	1	40	63	4	1	1	6000000	16000000		10000000	"6309"	1	10	5	16	5	3	1	"A"	1	2014			1	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	1	1	1	1		1	3	3	1	3	1	1	1	"A"	1	1	"V52"		"V41"	"V01"	3	3	3	3	3	63	11	40	1	2	"GH"							1	1			1	1	0.7142857313156128	"63092252"
"302"	"3022502"	"302"																																															"6309"																																		"PRA"	"V52"	3	0	96	3	3	3	3	3	3																																																				"63092502"
"302"	"3022509"	"302"	1	24	3	3	4	2	3					7	2012	2013	1	10	1	24	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	40	63	4	1	1	1500000	4000000		2500000	"6309"	1	5	4	11	4	3	3						6	1	3	3	3	3	3	5	0	144	13	0	0	2	80	85	100	6	6			"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	1	1	1	1		3								"W"	2	5	"V52"		"V41"	"V01"	3	3	3	3	3	63	11	40	3															0.7142857313156128	"63092509"
"302"	"3022511"	"302"	1	24	3	3	4	3	3					7	2012	2013	0	3	3	72	3	1	3		6	3	2	3	3		3			10	1	1	1	1	1	60	63	5	1	1	2250000	2350000		100000	"6309"	1	10	5	16	5	1	3						6	1	6	6	6	2	0	6	6	32	6	2	5	3	100	99	99	1	1	1	3	"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	1	3	6	3	1	1		3								"W"	2	5	"V51"		"V41"	"V01"	3	3	3	3	3	63	11	40	3															0.7142857313156128	"63092511"
"302"	"3022514"	"302"																																															"6309"																																		"PRA"	"V53"	3	0	96	3	3	6	3	3	3																																																				"63092514"
"303"	"3032107"	"303"	1	41	3	3	2	8	3					7	1993	1999	16	0	1	28	1	3	1	1	1	1		1	3	3	3			1	1	1	1	1	1	60	63	4	1	1	4000000	4500000		500000	"6311"	1	17	5	23	5	3	3						3	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	6	1	1	1		3								"W"	2	3	"V53"		"V41"	"V01"	3	3	3	3	3	63	9	30	3															0.4166666567325592	"63112107"
"303"	"3032110"	"303"	1	47	1	3	7	2	3					7	2013	1989	25	3	1	116	1	1	1	1	1	1		3	3		3			1	1	1	1	1	1	50	63	4	1	1	4500000	1000000		1000000	"6311"	1	17	5	23	5	3	3						4	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		6	3	1	1		3								"W"	2	4	"V51"		"V41"	"V01"	3	3	3	3	3	63	9	30	3															0.4166666567325592	"63112110"
"303"	"3032250"	"303"																																															"6311"																																		"PRA"	"S54"	3	0	96	3	3	6	3	3	3																																																				"63112250"
"303"	"3032251"	"303"																																															"6311"																																		"PRA"	"V52"	3	0	96	3	3	3	3	3	3																																																				"63112251"
"303"	"3032255"	"303"																																															"6311"																																		"PRA"	"V52"	3	0	96	3	3	6	3	3	3																																																				"63112255"
"303"	"3032502"	"303"	1	40	1	1	5	1	3					4	2000	2000	3	0	1	54	3	3	1	1	1	1		3	3		3			7	1	1	8	1	1	998	63	5	1	1	10000000	10000000		10000000	"6311"	1	17	5	23	5	3	1	"A"	3	2015			6	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	3		1	1	1	1		1	3	3	3		1	1	1	"W"	1	2	"V52"		"V41"	"V01"	8	8	8	8	8	63	9	30	1	20	"AFGH"	2					1	4	13			3	5	0.4166666567325592	"63112502"
"303"	"3032508"	"303"	1	39	1	1	5	2	6					7	2002	2002	4	6	1	30	1	1	1	1	1	1		3	1	3	3			1	1	1	1	1	1	70	63	4	1	1	6000000	20000000		20000000	"6311"	1	17	5	23	5	3	3						6	3																				"PRA"	"V51"	1	0	10	1	1		3	3	3				3	3	3		1	1	1	1		3								"A"	1	1	"V51"		"V41"	"V01"	3	3	3	3	3	63	9	30	3															0.4166666567325592	"63112508"
"303"	"3032514"	"303"	1	38	3	3	4	8	3					7	2012	1998	0	5	1	28	1	1	1	1	1	1		3	1	3	3			1	1	1	1	1	1	10	63	4	1	1	2400000	2900000		500000	"6311"	1	17	5	23	5	1	3						6	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	6	1	3	1		1	3	3	1	3	6	1	3	"W"	2	3	"V52"		"V41"	"V01"	3	3	3	3	3	63	9	30	1	2	"G"							2				1	1	0.4166666567325592	"63112514"
"304"	"3042079"	"304"	1	67	1	1	7	8	6					2	1978	2012	3	0	4	18	1	3	1	1	1	1		3	3		3			1	1	1	8	1	1	998	63	4	1	1	2800000	6300000		3500000	"6313"	1	31	5	6	6	1	3						6	3																				"PRA"	"V52"	1	0	10	1	1		3	3	3				3	3	1	3	1	1	1	6		3								"W"	1	1	"V52"		"V41"	"V01"	3	3	3	3	3	63	71	40	3															0.3333333432674408	"63132079"
"304"	"3042106"	"304"																																															"6313"																																		"PRA"	"V52"	3	0	96	3	3	6	3	3	3																																																				"63132106"
"304"	"3042254"	"304"	1	40	3	3	4	2	3					95	2011	2000	15	3	1	168	1	1	1	1	1	1		3	3		3			95	1	1	1	1	1	40	63	2	1	1	6000000	9000000		6000000	"6313"	1	15	3	21	3	1	3						1	3																				"PRA"	"V53"	1	0	96	1	1		3	3	3				3	3	1	3	3	1	1	1		3								"B"	1	3	"V53"		"V41"	"V01"	3	3	3	3	1	63	71	40	1	2	"G"							2				1	5	0.3333333432674408	"63132254"
